frame_number,timestamp,frame_status,camera_status,is_face_valid,is_face_human,head_pose_yaw,head_pose_pitch,head_pose_roll,head_pose_yaw_cal,head_pose_pitch_cal,head_pose_roll_cal,pupil_dilation_ratio,right_eye_open_perc,left_eye_open_perc,R_eye_x,R_eye_y,R_eye_z,R_eye_x_cal,R_eye_y_cal,R_eye_z_cal,R_eye_gaze_yaw,R_eye_gaze_pitch,R_eye_gaze_yaw_cal,R_eye_gaze_pitch_cal,L_eye_x,L_eye_y,L_eye_z,L_eye_x_cal,L_eye_y_cal,L_eye_z_cal,L_eye_gaze_yaw,L_eye_gaze_pitch,L_eye_gaze_yaw_cal,L_eye_gaze_pitch_cal,gaze_yaw,gaze_pitch,gaze_yaw_cal,gaze_pitch_cal,gaze_x,gaze_y,gaze_z,gaze_x_cal,gaze_y_cal,gaze_z_cal,head_coord_x,head_coord_y,head_coord_z,head_coord_x_cal,head_coord_y_cal,head_coord_z_cal,id,user_name,is_smoking,is_using_phone,is_wearing_seatbelt,has_glasses,eyes_on_road,attentiveness,drowsiness,aoi,aoi_x,aoi_y,aoi_z,Perclos,mouth_openness,left_eye_openness_in_pixels,right_eye_openness_in_pixels,eye_mode,fixation_length
43,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.78582,17.14716,-14.24078,-43.78582,17.14716,-14.24078,,93,100,86.78565,-0.2792432,-9.822199,86.78565,-0.2792432,-9.822199,,,,,82.43665,-5.247055,-9.113926,82.43665,-5.247055,-9.113926,-29.44531,12.44668,-29.44531,12.44668,-29.44531,12.44668,-29.44531,12.44668,82.43665,-5.247055,-9.113926,82.43665,-5.247055,-9.113926,84.61115,-2.828852,-9.465211,84.61115,-2.828852,-9.465211,,,NO,NO,UNKNOWN,NO,NO,ATTENTIVE,AWAKE,5,6.777878,37.46333,10.06246,,0,16.56586,11.71796,SACCADE,
44,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-44.05675,17.15014,-14.33059,-44.05675,17.15014,-14.33059,,93,100,87.28208,-0.2435945,-9.949287,87.28208,-0.2435945,-9.949287,,,,,82.91167,-5.245534,-9.18015,82.91167,-5.245534,-9.18015,-30.03069,12.31803,-30.03069,12.31802,-30.03069,12.31803,-30.03069,12.31802,82.91167,-5.245534,-9.18015,82.91167,-5.245534,-9.18015,85.09688,-2.810638,-9.56115,85.09688,-2.810638,-9.56115,,,NO,NO,UNKNOWN,NO,NO,ATTENTIVE,AWAKE,5,6.686035,38.81782,10.04578,,0,16.71576,15.55371,SACCADE,
45,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-44.2114,17.22324,-14.35641,-44.2114,17.22324,-14.35641,,,100,,,,,,,,,,,82.03796,-5.136875,-8.960354,82.03796,-5.136875,-8.960354,-29.96963,12.69862,-29.96963,12.69862,-29.96963,12.69862,-29.96963,12.69862,82.03796,-5.136875,-8.960354,82.03796,-5.136875,-8.960354,84.22926,-2.760105,-9.298205,84.22926,-2.760105,-9.298205,,,NO,NO,UNKNOWN,NO,NO,ATTENTIVE,AWAKE,5,7.426872,37.88714,10.44705,,0,16.77972,,SACCADE,
46,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-44.26345,17.34952,-14.354,-44.26345,17.34952,-14.354,,,100,,,,,,,,,,,81.64055,-5.082891,-8.843477,81.64055,-5.082891,-8.843477,-30.48925,12.84359,-30.48925,12.84358,-30.48925,12.84359,-30.48925,12.84358,81.64055,-5.082891,-8.843477,81.64055,-5.082891,-8.843477,83.83389,-2.728413,-9.152026,83.83389,-2.728413,-9.152026,,,NO,NO,UNKNOWN,NO,NO,ATTENTIVE,AWAKE,5,7.855431,38.36123,10.67854,,0,16.40869,,SACCADE,
47,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-44.1544,17.51299,-14.45221,-44.1544,17.51299,-14.45221,,,100,,,,,,,,,,,83.15799,-5.142274,-8.983764,83.15799,-5.142274,-8.983764,-31.30225,12.70495,-31.30225,12.70495,-31.30225,12.70495,-31.30225,12.70495,83.15799,-5.142274,-8.983764,83.15799,-5.142274,-8.983764,85.34704,-2.783869,-9.297159,85.34704,-2.783869,-9.297159,,,NO,NO,UNKNOWN,NO,NO,ATTENTIVE,AWAKE,5,8.114197,40.48911,10.81715,,0,16.34082,,SACCADE,
48,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-44.09219,17.68728,-14.61069,-44.09219,17.68728,-14.61069,,75,100,87.57655,-0.3077179,-9.625844,87.57655,-0.3077179,-9.625844,,,,,83.20335,-5.144446,-8.956465,83.20335,-5.144446,-8.956465,-31.89445,12.76618,-31.89445,12.76617,-31.89445,12.76618,-31.89445,12.76617,83.20335,-5.144446,-8.956465,83.20335,-5.144446,-8.956465,85.38995,-2.789837,-9.288675,85.38995,-2.789837,-9.288675,,,NO,NO,UNKNOWN,NO,NO,ATTENTIVE,AWAKE,5,8.442963,41.37975,10.99439,,0,16.68134,4.591614,SACCADE,
49,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-44.09439,17.9305,-14.81181,-44.09439,17.9305,-14.81181,,,100,,,,,,,,,,,82.89864,-5.267919,-9.0474,82.89864,-5.267919,-9.0474,-32.76404,12.62871,-32.76404,12.62871,-32.76404,12.62871,-32.76404,12.62871,82.89864,-5.267919,-9.0474,82.89864,-5.267919,-9.0474,85.08532,-2.86395,-9.446918,85.08532,-2.86395,-9.446918,,,NO,NO,UNKNOWN,NO,NO,ATTENTIVE,AWAKE,5,8.191772,42.81104,10.85763,,0,15.75714,,SACCADE,
50,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.97902,18.1102,-14.91515,-43.97902,18.1102,-14.91515,,72,100,86.45867,-0.4097294,-9.738927,86.45867,-0.4097294,-9.738927,,,,,82.0944,-5.383648,-8.947412,82.0944,-5.383648,-8.947412,-33.27806,12.24238,-33.27806,12.24239,-33.27806,12.24238,-33.27806,12.24239,82.0944,-5.383648,-8.947412,82.0944,-5.383648,-8.947412,84.27654,-2.963069,-9.339182,84.27654,-2.963069,-9.339182,,,NO,NO,UNKNOWN,NO,NO,ATTENTIVE,AWAKE,5,7.412598,43.63219,10.43569,,0,15.37372,10.46533,SACCADE,
51,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.96355,18.14769,-14.97931,-43.96355,18.14769,-14.97931,,72,100,86.38779,-0.3639348,-9.831159,86.38779,-0.3639348,-9.831159,,,,,82.02474,-5.405364,-8.987178,82.02474,-5.405364,-8.987178,-34.23295,11.11678,-34.23295,11.11678,-34.23295,11.11678,-34.23295,11.11678,82.02474,-5.405364,-8.987178,82.02474,-5.405364,-8.987178,84.20627,-2.951936,-9.404548,84.20627,-2.951936,-9.404548,,,NO,NO,UNKNOWN,NO,NO,DISTRACTED,AWAKE,5,5.244804,46.8388,9.261189,,0,15.00677,15.10938,SACCADE,
52,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.90147,18.18922,-14.96468,-43.90147,18.18922,-14.96468,,79,100,86.51428,-0.4315052,-9.858208,86.51428,-0.4315052,-9.858208,,,,,82.15614,-5.550153,-9.005716,82.15614,-5.550153,-9.005716,-34.33985,9.86495,-34.33985,9.864952,-34.33985,9.86495,-34.33985,9.864952,82.15614,-5.550153,-9.005716,82.15614,-5.550153,-9.005716,84.33521,-3.058999,-9.427242,84.33521,-3.058999,-9.427242,,,NO,NO,UNKNOWN,NO,NO,DISTRACTED,AWAKE,5,2.493172,48.87348,7.771685,,0,15.16443,13.96588,SACCADE,
53,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.7892,18.2943,-14.9453,-43.7892,18.2943,-14.9453,,82,99,86.33384,-0.4200766,-9.693698,86.33384,-0.4200766,-9.693698,,,,,81.98458,-5.524343,-8.93521,81.98458,-5.524343,-8.93521,-34.05807,9.173788,-34.05807,9.17379,-34.05807,9.173788,-34.05807,9.17379,81.98458,-5.524343,-8.93521,81.98458,-5.524343,-8.93521,84.15921,-3.040187,-9.310871,84.15921,-3.040187,-9.310871,,,NO,NO,UNKNOWN,NO,NO,DISTRACTED,AWAKE,5,0.847023,49.32336,6.881077,,0,14.88947,12.80255,SACCADE,
54,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.67472,18.47941,-14.87866,-43.67472,18.47941,-14.87866,,84,99,86.07479,-0.3348159,-9.723606,86.07479,-0.3348159,-9.723606,,,,,81.7346,-5.457907,-8.944026,81.7346,-5.457907,-8.944026,-34.52784,8.629475,-34.52784,8.629471,-34.52784,8.629475,-34.52784,8.629471,81.7346,-5.457907,-8.944026,81.7346,-5.457907,-8.944026,83.90469,-2.964596,-9.329976,83.90469,-2.964596,-9.329976,,,NO,NO,UNKNOWN,NO,NO,DISTRACTED,AWAKE,5,-0.4268723,51.06892,6.190973,,0,15.22168,13.23224,SACCADE,
55,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.57396,18.5637,-14.81649,-43.57396,18.5637,-14.81649,,96,99,86.7685,-0.5390294,-9.908632,86.7685,-0.5390294,-9.908632,,,,,82.43632,-5.601155,-9.125038,82.43632,-5.601155,-9.125038,-34.62038,8.642506,-34.62038,8.642502,-34.62038,8.642506,-34.62038,8.642502,82.43632,-5.601155,-9.125038,82.43632,-5.601155,-9.125038,84.60241,-3.136952,-9.51304,84.60241,-3.136952,-9.51304,,,NO,NO,UNKNOWN,NO,NO,DISTRACTED,AWAKE,5,-0.4420013,51.61628,6.182448,,0,15.02985,12.60687,SACCADE,
56,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.46368,18.59139,-14.74911,-43.46368,18.59139,-14.74911,,,98,,,,,,,,,,,81.96632,-5.616083,-9.005952,81.96632,-5.616083,-9.005952,-34.67225,8.093897,-34.67225,8.093895,-34.67225,8.093897,-34.67225,8.093895,81.96632,-5.616083,-9.005952,81.96632,-5.616083,-9.005952,84.12803,-3.125879,-9.368729,84.12803,-3.125879,-9.368729,,,NO,NO,UNKNOWN,NO,NO,DISTRACTED,AWAKE,5,-1.71209,52.26567,5.463671,,0,14.34808,,SACCADE,
57,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.38015,18.57017,-14.67722,-43.38015,18.57017,-14.67722,,95,98,87.39072,-0.5760037,-9.967046,87.39072,-0.5760037,-9.967046,,,,,83.07397,-5.721796,-9.284142,83.07397,-5.721796,-9.284142,-34.98244,7.860346,-34.98244,7.860344,-34.98244,7.860346,-34.98244,7.860344,83.07397,-5.721796,-9.284142,83.07397,-5.721796,-9.284142,85.23235,-3.216117,-9.623118,85.23235,-3.216117,-9.623118,,,NO,NO,UNKNOWN,NO,NO,DISTRACTED,AWAKE,5,-2.354782,54.05707,5.110532,,0,14.64941,8.055664,SACCADE,
58,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.35606,18.52935,-14.44787,-43.35606,18.52935,-14.44787,,94,98,86.79089,-0.5641109,-9.863707,86.79089,-0.5641109,-9.863707,,,,,82.47605,-5.693315,-9.179299,82.47605,-5.693315,-9.179299,-35.19332,7.622422,-35.19332,7.622421,-35.19332,7.622422,-35.19332,7.622421,82.47605,-5.693315,-9.179299,82.47605,-5.693315,-9.179299,84.63347,-3.196167,-9.518966,84.63347,-3.196167,-9.518966,,,NO,NO,UNKNOWN,NO,NO,DISTRACTED,AWAKE,5,-2.924316,54.53511,4.805875,,0,15.11951,11.33813,SACCADE,
59,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.3429,18.43686,-14.16889,-43.3429,18.43686,-14.16889,,93,98,86.46514,-0.5216743,-9.787868,86.46514,-0.5216743,-9.787868,,,,,82.15134,-5.634456,-9.113992,82.15134,-5.634456,-9.113992,-35.68249,7.660701,-35.68249,7.660698,-35.68249,7.660701,-35.68249,7.660698,82.15134,-5.634456,-9.113992,82.15134,-5.634456,-9.113992,84.30824,-3.145525,-9.448494,84.30824,-3.145525,-9.448494,,,NO,NO,UNKNOWN,NO,NO,DISTRACTED,AWAKE,5,-2.730934,55.32032,4.942125,,0,15.15814,12.22888,SACCADE,
60,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.45525,18.35972,-13.95426,-43.45525,18.35972,-13.95426,,93,98,85.61134,-0.4038044,-9.725359,85.61134,-0.4038044,-9.725359,,,,,81.2886,-5.505484,-8.99995,81.2886,-5.505484,-8.99995,-36.34347,7.118978,-36.34347,7.11898,-36.34347,7.118978,-36.34347,7.11898,81.2886,-5.505484,-8.99995,81.2886,-5.505484,-8.99995,83.44997,-3.022738,-9.359539,83.44997,-3.022738,-9.359539,,,NO,NO,UNKNOWN,NO,NO,DISTRACTED,AWAKE,5,-3.989197,57.23695,4.222739,,0,15.17749,11.63953,SACCADE,
61,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.50692,18.40513,-13.83762,-43.50692,18.40513,-13.83762,,94,98,86.10677,-0.4213881,-9.844277,86.10677,-0.4213881,-9.844277,,,,,81.77991,-5.480003,-9.099359,81.77991,-5.480003,-9.099359,-36.32236,6.895271,-36.32236,6.895271,-36.32236,6.895271,-36.32236,6.895271,81.77991,-5.480003,-9.099359,81.77991,-5.480003,-9.099359,83.94334,-3.017887,-9.468508,83.94334,-3.017887,-9.468508,,,NO,NO,UNKNOWN,NO,NO,DISTRACTED,AWAKE,5,-4.641373,58.05468,3.871872,,0,14.25397,13.8009,SACCADE,
62,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.56757,18.37708,-13.81089,-43.56757,18.37708,-13.81089,,,97,,,,,,,,,,,81.28468,-5.400929,-9.019404,81.28468,-5.400929,-9.019404,-36.72574,6.493827,-36.72574,6.493828,-36.72574,6.493827,-36.72574,6.493828,81.28468,-5.400929,-9.019404,81.28468,-5.400929,-9.019404,83.45052,-2.96737,-9.37383,83.45052,-2.96737,-9.37383,,,NO,NO,UNKNOWN,NO,NO,DISTRACTED,AWAKE,5,-5.652237,59.46062,3.326986,,0,15.1095,,SACCADE,
63,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.51888,18.29193,-13.80386,-43.51888,18.29193,-13.80386,,90,97,87.36826,-0.3313981,-10.04727,87.36826,-0.3313981,-10.04727,,,,,83.04046,-5.414576,-9.285542,83.04046,-5.414576,-9.285542,-37.15236,6.363032,-37.15236,6.363029,-37.15236,6.363032,-37.15236,6.363029,83.04046,-5.414576,-9.285542,83.04046,-5.414576,-9.285542,85.20436,-2.939431,-9.662966,85.20436,-2.939431,-9.662966,,,NO,NO,UNKNOWN,NO,NO,DISTRACTED,AWAKE,5,-5.996269,62.05138,3.171789,,0,15.02808,7.947815,SACCADE,
64,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.5483,18.15151,-13.80975,-43.5483,18.15151,-13.80975,,92,97,87.07619,-0.3630275,-10.05017,87.07619,-0.3630275,-10.05017,,,,,82.74604,-5.482044,-9.216762,82.74604,-5.482044,-9.216762,-37.42933,6.013748,-37.42933,6.013748,-37.42933,6.013748,-37.42933,6.013748,82.74604,-5.482044,-9.216762,82.74604,-5.482044,-9.216762,84.91112,-2.989742,-9.6291,84.91112,-2.989742,-9.6291,,,NO,NO,UNKNOWN,NO,NO,DISTRACTED,AWAKE,5,-6.909683,63.13769,2.677082,,0,14.9057,13.61133,SACCADE,
65,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.58452,18.09624,-13.81514,-43.58452,18.09624,-13.81514,,93,97,86.66377,-0.3918457,-9.962516,86.66377,-0.3918457,-9.962516,,,,,82.33075,-5.452913,-9.15185,82.33075,-5.452913,-9.15185,-37.61831,5.844851,-37.61831,5.844849,-37.61831,5.844851,-37.61831,5.844849,82.33075,-5.452913,-9.15185,82.33075,-5.452913,-9.15185,84.49726,-2.989228,-9.553072,84.49726,-2.989228,-9.553072,,,NO,NO,UNKNOWN,NO,NO,DISTRACTED,AWAKE,5,-7.350693,63.65675,2.438222,,0,14.87817,15.79913,SACCADE,
66,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.74616,17.95238,-13.79711,-43.74616,17.95238,-13.79711,,93,97,86.72567,-0.4721101,-9.981837,86.72567,-0.4721101,-9.981837,,,,,82.37981,-5.548586,-9.206593,82.37981,-5.548586,-9.206593,-37.74651,5.952702,-37.74651,5.952698,-37.74651,5.952702,-37.74651,5.952698,82.37981,-5.548586,-9.206593,82.37981,-5.548586,-9.206593,84.55274,-3.077613,-9.590588,84.55274,-3.077613,-9.590588,,,NO,NO,UNKNOWN,NO,NO,DISTRACTED,AWAKE,5,-7.071877,63.70359,2.588996,,0,15.10626,15.16162,SACCADE,
67,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.94485,17.89268,-13.78442,-43.94485,17.89268,-13.78442,,94,97,86.24382,-0.4535249,-9.862515,86.24382,-0.4535249,-9.862515,,,,,81.88225,-5.534715,-9.110732,81.88225,-5.534715,-9.110732,-37.80658,5.818316,-37.80658,5.818314,-37.80658,5.818316,-37.80658,5.818314,81.88225,-5.534715,-9.110732,81.88225,-5.534715,-9.110732,84.06303,-3.06209,-9.483254,84.06303,-3.06209,-9.483254,,,NO,NO,UNKNOWN,NO,NO,DISTRACTED,AWAKE,5,-7.410866,63.74454,2.405624,,0,15.14136,14.62402,SACCADE,
68,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.99924,17.80696,-13.83813,-43.99924,17.80696,-13.83813,,94,97,86.59018,-0.4610079,-10.01379,86.59018,-0.4610079,-10.01379,,,,,82.2243,-5.579712,-9.22087,82.2243,-5.579712,-9.22087,-38.2616,5.698288,-38.2616,5.698288,-38.2616,5.698288,-38.2616,5.698288,82.2243,-5.579712,-9.22087,82.2243,-5.579712,-9.22087,84.40724,-3.088615,-9.613506,84.40724,-3.088615,-9.613506,,,NO,NO,UNKNOWN,NO,NO,DISTRACTED,AWAKE,5,-7.761971,65.3893,2.21469,,0,14.78625,14.15112,SACCADE,
69,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-44.00666,17.72078,-13.92417,-44.00666,17.72078,-13.92417,,95,98,87.37674,-0.5072277,-10.1518,87.37674,-0.5072277,-10.1518,,,,,83.01028,-5.651831,-9.340548,83.01028,-5.651831,-9.340548,-37.37436,6.15377,-37.37436,6.15377,-37.37436,6.15377,-37.37436,6.15377,83.01028,-5.651831,-9.340548,83.01028,-5.651831,-9.340548,85.19351,-3.147516,-9.742181,85.19351,-3.147516,-9.742181,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-6.640663,62.82796,2.822772,,0,15.32977,14.1983,FIXATION,6
70,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.9522,17.74326,-14.03803,-43.9522,17.74326,-14.03803,,98,98,87.19029,-0.4280878,-10.04506,87.19029,-0.4280878,-10.04506,,,,,82.82814,-5.552458,-9.264418,82.82814,-5.552458,-9.264418,-35.99814,6.085703,-35.99814,6.085701,-35.99814,6.085703,-35.99814,6.085701,82.82814,-5.552458,-9.264418,82.82814,-5.552458,-9.264418,85.00922,-3.058024,-9.651074,85.00922,-3.058024,-9.651074,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-7.059029,59.74993,2.58113,,0,14.98102,13.12213,SACCADE,
71,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.87838,17.71191,-14.06629,-43.87838,17.71191,-14.06629,,,99,,,,,,,,,,,82.98277,-5.577992,-9.306378,82.98277,-5.577992,-9.306378,-35.33689,6.092817,-35.33689,6.092819,-35.33689,6.092817,-35.33689,6.092819,82.98277,-5.577992,-9.306378,82.98277,-5.577992,-9.306378,85.16093,-3.089348,-9.722114,85.16093,-3.089348,-9.722114,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-7.234589,58.38671,2.498505,,0,15.57806,,SACCADE,
72,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.75449,17.70465,-14.0716,-43.75449,17.70465,-14.0716,,99,99,87.20467,-0.4507832,-10.09697,87.20467,-0.4507832,-10.09697,,,,,82.85816,-5.54974,-9.287195,82.85816,-5.54974,-9.287195,-34.61151,6.189808,-34.61151,6.189804,-34.61151,6.189808,-34.61151,6.189804,82.85816,-5.54974,-9.287195,82.85816,-5.54974,-9.287195,85.03142,-3.067426,-9.688062,85.03142,-3.067426,-9.688062,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-7.116638,56.54641,2.569335,,0,15.40027,11.44885,SACCADE,
73,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.83773,17.66735,-14.09526,-43.83773,17.66735,-14.09526,,99,99,87.05975,-0.447258,-10.06389,87.05975,-0.447258,-10.06389,,,,,82.70665,-5.509077,-9.253125,82.70665,-5.509077,-9.253125,-33.92496,6.038754,-33.92496,6.038757,-33.92496,6.038754,-33.92496,6.038757,82.70665,-5.509077,-9.253125,82.70665,-5.509077,-9.253125,84.8832,-3.045067,-9.654463,84.8832,-3.045067,-9.654463,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-7.672638,55.28044,2.269424,,0,15.0495,16.25275,SACCADE,
74,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.71709,17.65054,-14.09309,-43.71709,17.65054,-14.09309,,98,99,87.18465,-0.39544,-10.06276,87.18465,-0.39544,-10.06276,,,,,82.8411,-5.477889,-9.285352,82.8411,-5.477889,-9.285352,-33.24241,6.005283,-33.24241,6.00528,-33.24241,6.005283,-33.24241,6.00528,82.8411,-5.477889,-9.285352,82.8411,-5.477889,-9.285352,85.01288,-3.003542,-9.670436,85.01288,-3.003542,-9.670436,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-7.928772,54.01627,2.131701,,0,14.98029,15.0506,SACCADE,
75,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.63811,17.65473,-14.25241,-43.63811,17.65473,-14.25241,,98,99,87.50168,-0.4708422,-10.25505,87.50168,-0.4708422,-10.25505,,,,,83.1644,-5.586732,-9.407829,83.1644,-5.586732,-9.407829,-32.25945,5.989926,-32.25945,5.989929,-32.25945,5.989926,-32.25945,5.989929,83.1644,-5.586732,-9.407829,83.1644,-5.586732,-9.407829,85.33304,-3.095794,-9.827023,85.33304,-3.095794,-9.827023,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-8.362282,52.18342,1.948747,,0,13.92798,13.17566,SACCADE,
76,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.45586,17.65174,-14.32715,-43.45586,17.65174,-14.32715,,,93,,,,,,,,,,,82.45975,-5.526661,-9.309652,82.45975,-5.526661,-9.309652,,,,,,,,,,,,,,,84.62115,-3.042504,-9.728504,84.62115,-3.042504,-9.728504,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,,,,,,0,8.135315,,SACCADE,
77,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.2431,17.68984,-14.42106,-43.2431,17.68984,-14.42106,,84,85,86.69665,-0.4142012,-10.22506,86.69665,-0.4142012,-10.22506,,,,,82.39083,-5.537905,-9.293928,82.39083,-5.537905,-9.293928,,,,,,,,,,,,,,,84.54374,-3.043264,-9.753964,84.54374,-3.043264,-9.753964,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,,,,,,0,6.589539,4.096069,INVALID,
78,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.14472,17.75116,-14.48373,-43.14472,17.75116,-14.48373,,,82,,,,,,,,,,,82.05127,-5.583469,-9.274787,82.05127,-5.583469,-9.274787,-23.72054,6.26463,-23.72054,6.264633,-23.72054,6.26463,-23.72054,6.264633,82.05127,-5.583469,-9.274787,82.05127,-5.583469,-9.274787,84.20025,-3.061369,-9.709115,84.20025,-3.061369,-9.709115,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-9.15583,34.49266,1.661501,,0,9.427124,,INVALID,
79,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.16708,17.75857,-14.52184,-43.16708,17.75857,-14.52184,,81,82,86.75832,-0.4308012,-10.13486,86.75832,-0.4308012,-10.13486,,,,,82.45857,-5.560369,-9.348637,82.45857,-5.560369,-9.348637,-24.34125,7.360138,-24.34125,7.360138,-24.34125,7.360138,-24.34125,7.360138,82.45857,-5.560369,-9.348637,82.45857,-5.560369,-9.348637,84.60844,-3.062731,-9.738047,84.60844,-3.062731,-9.738047,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-6.204369,34.54935,3.22133,,0,14.16388,9.373718,INVALID,
80,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.20985,17.60757,-14.51932,-43.20985,17.60757,-14.51932,,81,82,86.0255,-0.381631,-9.958996,86.0255,-0.381631,-9.958996,,,,,81.72234,-5.501375,-9.178571,81.72234,-5.501375,-9.178571,-25.18266,8.849058,-25.18265,8.84906,-25.18266,8.849058,-25.18265,8.84906,81.72234,-5.501375,-9.178571,81.72234,-5.501375,-9.178571,83.87392,-3.00915,-9.565069,83.87392,-3.00915,-9.565069,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-2.318604,34.01422,5.2795,,0,14.92023,12.00427,INVALID,
81,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.2327,17.54906,-14.55095,-43.2327,17.54906,-14.55095,,81,83,86.56931,-0.4229128,-9.999928,86.56931,-0.4229128,-9.999928,,,,,82.26432,-5.496975,-9.260098,82.26432,-5.496975,-9.260098,-26.25351,10.10216,-26.25351,10.10216,-26.25351,10.10216,-26.25351,10.10216,82.26432,-5.496975,-9.260098,82.26432,-5.496975,-9.260098,84.41682,-3.026603,-9.62684,84.41682,-3.026603,-9.62684,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,0.8005142,34.68274,6.923373,,0,16.35931,12.95117,INVALID,
82,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.23941,17.42136,-14.5278,-43.23941,17.42136,-14.5278,,81,83,86.05729,-0.423308,-9.93364,86.05729,-0.423308,-9.93364,,,,,81.75176,-5.502579,-9.178511,81.75176,-5.502579,-9.178511,-27.07563,11.00393,-27.07563,11.00392,-27.07563,11.00393,-27.07563,11.00392,81.75176,-5.502579,-9.178511,81.75176,-5.502579,-9.178511,83.90453,-3.030098,-9.552674,83.90453,-3.030098,-9.552674,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,2.953804,34.77808,8.02977,,0,16.4397,14.60559,SACCADE,
83,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.12896,17.37473,-14.46001,-43.12896,17.37473,-14.46001,,84,90,86.55499,-0.444846,-10.01887,86.55499,-0.444846,-10.01887,,,,,82.25829,-5.522299,-9.272252,82.25829,-5.522299,-9.272252,-27.96849,11.5999,-27.9685,11.5999,-27.96849,11.5999,-27.9685,11.5999,82.25829,-5.522299,-9.272252,82.25829,-5.522299,-9.272252,84.40664,-3.050165,-9.642303,84.40664,-3.050165,-9.642303,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,4.415215,35.81272,8.819509,,0,16.06982,14.13165,SACCADE,
84,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.16414,17.27209,-14.39889,-43.16414,17.27209,-14.39889,,95,97,86.31006,-0.4192972,-9.853833,86.31006,-0.4192972,-9.853833,,,,,82.01054,-5.500238,-9.167691,82.01054,-5.500238,-9.167691,-28.58882,12.21477,-28.58882,12.21477,-28.58882,12.21477,-28.58882,12.21477,82.01054,-5.500238,-9.167691,82.01054,-5.500238,-9.167691,84.1603,-3.026636,-9.508204,84.1603,-3.026636,-9.508204,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,5.88308,35.98653,9.600469,,0,16.10608,14.09961,SACCADE,
